unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var,weight
56,36,6.04508134,Group 3,0,2003,-0.915659467,FALSE,Inf,Inf,-0.255087438,0,0,4.874334436,0.042871259
56,36,6.04508134,Group 3,0,2004,-0.773298065,FALSE,Inf,Inf,0.619102698,0,0,5.890885973,0.042871259
56,36,6.04508134,Group 3,0,2005,-0.189704259,FALSE,Inf,Inf,0.553340261,0,0,6.408717343,0.042871259
56,36,6.04508134,Group 3,0,2006,0.461003722,FALSE,Inf,Inf,1.754251063,0,0,8.260336125,0.042871259
56,36,6.04508134,Group 3,0,2007,0.311051364,FALSE,Inf,Inf,0.002295599,0,0,6.358428303,0.042871259
56,36,6.04508134,Group 3,0,2008,-1.54668572,FALSE,Inf,Inf,0.411901428,0,0,4.910297048,0.042871259
56,36,6.04508134,Group 3,0,2009,0.475660562,FALSE,Inf,Inf,0.893445432,0,0,7.414187334,0.042871259
56,36,6.04508134,Group 3,0,2010,-0.245200941,FALSE,Inf,Inf,0.58875241,0,0,6.38863281,0.042871259
56,36,6.04508134,Group 3,0,2011,1.106737078,FALSE,Inf,Inf,-0.260428593,0,0,6.891389825,0.042871259
56,36,6.04508134,Group 3,0,2012,-0.412074418,FALSE,Inf,Inf,-0.045778045,0,0,5.587228878,0.042871259
56,36,6.04508134,Group 3,0,2013,-1.22333046,FALSE,Inf,Inf,0.379087255,0,0,5.200838136,0.042871259
56,36,6.04508134,Group 3,0,2014,0.360204769,FALSE,Inf,Inf,-1.000764036,0,0,5.404522073,0.042871259
56,36,6.04508134,Group 3,0,2015,0.336272517,FALSE,Inf,Inf,-0.801919703,0,0,5.579434155,0.042871259
56,36,6.04508134,Group 3,0,2016,-1.166946449,FALSE,Inf,Inf,-1.681474839,0,0,3.196660052,0.042871259
56,36,6.04508134,Group 3,0,2017,-0.929638994,FALSE,Inf,Inf,0.682500518,0,0,5.797942865,0.042871259
56,36,6.04508134,Group 3,0,2018,0.885338581,FALSE,Inf,Inf,-2.025007588,0,0,4.905412333,0.042871259
56,36,6.04508134,Group 3,0,2019,-2.392199143,FALSE,Inf,Inf,-1.523674925,0,0,2.129207273,0.042871259
56,36,6.04508134,Group 3,0,2020,-0.41429199,FALSE,Inf,Inf,0.127499466,0,0,5.758288816,0.042871259
57,13,1.674798772,Group 1,2000,1990,0.802941518,FALSE,-10,-6,0.60104346,0,0,3.07878375,0.520579373
57,13,1.674798772,Group 1,2000,1991,-0.059001241,FALSE,-9,-6,0.358531542,0,0,1.974329073,0.520579373
57,13,1.674798772,Group 1,2000,1992,-0.287537529,FALSE,-8,-6,0.30240507,0,0,1.689666313,0.520579373
57,13,1.674798772,Group 1,2000,1993,0.195523861,FALSE,-7,-6,-0.428727857,0,0,1.441594776,0.520579373
57,13,1.674798772,Group 1,2000,1994,-1.508424918,FALSE,-6,-6,0.603187409,0,0,0.769561262,0.520579373
57,13,1.674798772,Group 1,2000,1995,-0.658381096,FALSE,-5,-5,-0.282114088,0,0,0.734303588,0.520579373
57,13,1.674798772,Group 1,2000,1996,0.644250801,FALSE,-4,-4,-1.179587236,0,0,1.139462336,0.520579373
57,13,1.674798772,Group 1,2000,1997,0.84327651,FALSE,-3,-3,0.970574004,0,0,3.488649285,0.520579373
57,13,1.674798772,Group 1,2000,1998,1.107213874,FALSE,-2,-2,1.635488582,0,0,4.417501228,0.520579373
57,13,1.674798772,Group 1,2000,1999,-1.151232911,FALSE,-1,-1,0.961949342,0,0,1.485515203,0.520579373
57,13,1.674798772,Group 1,2000,2000,1.202579155,TRUE,0,0,0.442825937,2,0,5.320203863,0.520579373
57,13,1.674798772,Group 1,2000,2001,0.122938227,TRUE,1,1,-0.094278677,2,0,3.703458322,0.520579373
57,13,1.674798772,Group 1,2000,2002,0.316185505,TRUE,2,2,-1.994924724,2,0,1.996059553,0.520579373
57,13,1.674798772,Group 1,2000,2003,-1.354392437,TRUE,3,3,1.105537558,2,0,3.425943893,0.520579373
57,13,1.674798772,Group 1,2000,2004,1.465320874,TRUE,4,4,0.64655001,2,0,5.786669657,0.520579373
57,13,1.674798772,Group 1,2000,2005,-0.116294998,TRUE,5,5,-2.7919698,2,0,0.766533973,0.520579373
57,13,1.674798772,Group 1,2000,2006,-1.061277097,TRUE,6,6,0.874384435,2,0,3.48790611,0.520579373
57,13,1.674798772,Group 1,2000,2007,-0.106131782,TRUE,7,6,0.40837278,2,0,3.977039769,0.520579373
57,13,1.674798772,Group 1,2000,2008,-3.173442616,TRUE,8,6,-1.669540008,2,0,-1.168183852,0.520579373
57,13,1.674798772,Group 1,2000,2009,0.738489543,TRUE,9,6,-0.430036697,2,0,3.983251617,0.520579373
57,13,1.674798772,Group 1,2000,2010,-0.080738431,TRUE,10,6,-0.04459012,2,0,3.549470221,0.520579373
57,13,1.674798772,Group 1,2000,2011,1.490714975,TRUE,11,6,0.376925984,2,0,5.54243973,0.520579373
57,13,1.674798772,Group 1,2000,2012,0.247408224,TRUE,12,6,-0.707935695,2,0,3.2142713,0.520579373
57,13,1.674798772,Group 1,2000,2013,-1.460481132,TRUE,13,6,0.319446841,2,0,2.533764481,0.520579373
57,13,1.674798772,Group 1,2000,2014,-1.883569142,TRUE,14,6,-0.25680468,2,0,1.53442495,0.520579373
57,13,1.674798772,Group 1,2000,2015,0.562401066,TRUE,15,6,1.670703535,2,0,5.907903373,0.520579373
57,13,1.674798772,Group 1,2000,2016,-1.060766316,TRUE,16,6,-0.758913539,2,0,1.855118916,0.520579373
57,13,1.674798772,Group 1,2000,2017,0.54909832,TRUE,17,6,0.5669248,2,0,4.790821892,0.520579373
57,13,1.674798772,Group 1,2000,2018,-0.487022655,TRUE,18,6,-0.044962917,2,0,3.142813199,0.520579373
57,13,1.674798772,Group 1,2000,2019,-0.505269905,TRUE,19,6,-1.191576002,2,0,1.977952865,0.520579373
57,13,1.674798772,Group 1,2000,2020,-0.685506785,TRUE,20,6,0.132855668,2,0,3.122147655,0.520579373
58,40,8.341904559,Group 2,2010,1990,-0.771064308,FALSE,-20,-6,-0.068381132,0,0,7.502459118,0.962627647
58,40,8.341904559,Group 2,2010,1991,0.916588949,FALSE,-19,-6,1.262308231,0,0,10.52080174,0.962627647
58,40,8.341904559,Group 2,2010,1992,0.20447669,FALSE,-18,-6,1.206654912,0,0,9.75303616,0.962627647
58,40,8.341904559,Group 2,2010,1993,-0.106683307,FALSE,-17,-6,-1.058288681,0,0,7.17693257,0.962627647
58,40,8.341904559,Group 2,2010,1994,0.12473326,FALSE,-16,-6,-0.64854636,0,0,7.818091458,0.962627647
58,40,8.341904559,Group 2,2010,1995,-2.143152452,FALSE,-15,-6,0.075956442,0,0,6.274708549,0.962627647
58,40,8.341904559,Group 2,2010,1996,-0.549346194,FALSE,-14,-6,-0.291895637,0,0,7.500662727,0.962627647
58,40,8.341904559,Group 2,2010,1997,-1.16027248,FALSE,-13,-6,-1.334967237,0,0,5.846664841,0.962627647
58,40,8.341904559,Group 2,2010,1998,1.001241445,FALSE,-12,-6,0.01398166,0,0,9.357127664,0.962627647
58,40,8.341904559,Group 2,2010,1999,-0.555123976,FALSE,-11,-6,0.976653974,0,0,8.763434557,0.962627647
58,40,8.341904559,Group 2,2010,2000,2.244501614,FALSE,-10,-6,0.261780982,0,0,10.84818715,0.962627647
58,40,8.341904559,Group 2,2010,2001,-0.222020709,FALSE,-9,-6,-1.834749938,0,0,6.285133912,0.962627647
58,40,8.341904559,Group 2,2010,2002,-1.161257897,FALSE,-8,-6,0.885824527,0,0,8.066471189,0.962627647
58,40,8.341904559,Group 2,2010,2003,1.796797641,FALSE,-7,-6,-0.190348267,0,0,9.948353933,0.962627647
58,40,8.341904559,Group 2,2010,2004,0.031365468,FALSE,-6,-6,-0.866939765,0,0,7.506330261,0.962627647
58,40,8.341904559,Group 2,2010,2005,-0.014384864,FALSE,-5,-5,1.256406637,0,0,9.583926331,0.962627647
58,40,8.341904559,Group 2,2010,2006,-0.152084385,FALSE,-4,-4,-1.444003763,0,0,6.74581641,0.962627647
58,40,8.341904559,Group 2,2010,2007,-1.048898553,FALSE,-3,-3,-1.509917261,0,0,5.783088744,0.962627647
58,40,8.341904559,Group 2,2010,2008,0.887895395,FALSE,-2,-2,-1.499075144,0,0,7.730724809,0.962627647
58,40,8.341904559,Group 2,2010,2009,-0.139809558,FALSE,-1,-1,-0.659810468,0,0,7.542284533,0.962627647
58,40,8.341904559,Group 2,2010,2010,0.555902229,TRUE,0,0,-1.442281677,2,0,9.45552511,0.962627647
58,40,8.341904559,Group 2,2010,2011,0.169686312,TRUE,1,1,-0.525757864,2,0,9.985833007,0.962627647
58,40,8.341904559,Group 2,2010,2012,0.176761613,TRUE,2,2,-0.696926049,2,0,9.821740122,0.962627647
58,40,8.341904559,Group 2,2010,2013,-0.225113698,TRUE,3,3,0.185113029,2,0,10.30190389,0.962627647
58,40,8.341904559,Group 2,2010,2014,1.138588767,TRUE,4,4,-0.153229071,2,0,11.32726425,0.962627647
58,40,8.341904559,Group 2,2010,2015,-1.428767955,TRUE,5,5,-2.4427973,2,0,6.470339304,0.962627647
58,40,8.341904559,Group 2,2010,2016,0.628473931,TRUE,6,6,0.681129262,2,0,11.65150775,0.962627647
58,40,8.341904559,Group 2,2010,2017,1.211547339,TRUE,7,6,-0.780250698,2,0,10.7732012,0.962627647
58,40,8.341904559,Group 2,2010,2018,0.762814628,TRUE,8,6,0.290522017,2,0,11.3952412,0.962627647
58,40,8.341904559,Group 2,2010,2019,-1.759415942,TRUE,9,6,-1.430836576,2,0,7.151652041,0.962627647
58,40,8.341904559,Group 2,2010,2020,-0.072364859,TRUE,10,6,1.338201913,2,0,11.60774161,0.962627647
59,25,4.410372037,Group 3,0,1990,-2.159200371,FALSE,Inf,Inf,-0.624636307,0,0,1.62653536,0.364544498
59,25,4.410372037,Group 3,0,1991,-0.090401539,FALSE,Inf,Inf,0.561887939,0,0,4.881858437,0.364544498
59,25,4.410372037,Group 3,0,1992,-0.258407942,FALSE,Inf,Inf,0.870283552,0,0,5.022247647,0.364544498
59,25,4.410372037,Group 3,0,1993,0.349929686,FALSE,Inf,Inf,0.261872128,0,0,5.022173851,0.364544498
59,25,4.410372037,Group 3,0,1994,1.030639569,FALSE,Inf,Inf,-1.3339288,0,0,4.107082806,0.364544498
59,25,4.410372037,Group 3,0,1995,-0.312827414,FALSE,Inf,Inf,1.650169046,0,0,5.747713669,0.364544498
59,25,4.410372037,Group 3,0,1996,-1.03453096,FALSE,Inf,Inf,-0.793629165,0,0,2.582211913,0.364544498
59,25,4.410372037,Group 3,0,1997,-1.429598932,FALSE,Inf,Inf,0.154158856,0,0,3.134931961,0.364544498
59,25,4.410372037,Group 3,0,1998,-0.139153196,FALSE,Inf,Inf,0.55960943,0,0,4.830828272,0.364544498
59,25,4.410372037,Group 3,0,1999,1.098929185,FALSE,Inf,Inf,-1.018970895,0,0,4.490330328,0.364544498
59,25,4.410372037,Group 3,0,2000,1.598087252,FALSE,Inf,Inf,-0.806789595,0,0,5.201669695,0.364544498
59,25,4.410372037,Group 3,0,2001,0.345216456,FALSE,Inf,Inf,-1.073939583,0,0,3.68164891,0.364544498
59,25,4.410372037,Group 3,0,2002,0.896410988,FALSE,Inf,Inf,-2.427508702,0,0,2.879274324,0.364544498
59,25,4.410372037,Group 3,0,2003,-0.794624648,FALSE,Inf,Inf,1.489614702,0,0,5.105362091,0.364544498
59,25,4.410372037,Group 3,0,2004,-0.202159134,FALSE,Inf,Inf,-0.225699627,0,0,3.982513277,0.364544498
59,25,4.410372037,Group 3,0,2005,-1.122686718,FALSE,Inf,Inf,-0.585191508,0,0,2.702493811,0.364544498
59,25,4.410372037,Group 3,0,2006,1.073139325,FALSE,Inf,Inf,2.288200826,0,0,7.771712188,0.364544498
59,25,4.410372037,Group 3,0,2007,-0.231473953,FALSE,Inf,Inf,-1.964607742,0,0,2.214290342,0.364544498
59,25,4.410372037,Group 3,0,2008,1.76107212,FALSE,Inf,Inf,-0.364410436,0,0,5.807033722,0.364544498
59,25,4.410372037,Group 3,0,2009,0.207592664,FALSE,Inf,Inf,0.168796172,0,0,4.786760873,0.364544498
59,25,4.410372037,Group 3,0,2010,1.336634003,FALSE,Inf,Inf,-0.240225744,0,0,5.506780296,0.364544498
59,25,4.410372037,Group 3,0,2011,0.704160626,FALSE,Inf,Inf,-0.233076226,0,0,4.881456438,0.364544498
59,25,4.410372037,Group 3,0,2012,-1.197297881,FALSE,Inf,Inf,0.400481268,0,0,3.613555425,0.364544498
59,25,4.410372037,Group 3,0,2013,1.179221391,FALSE,Inf,Inf,0.632346914,0,0,6.221940343,0.364544498
59,25,4.410372037,Group 3,0,2014,1.260914628,FALSE,Inf,Inf,0.092034733,0,0,5.763321399,0.364544498
59,25,4.410372037,Group 3,0,2015,-1.208067368,FALSE,Inf,Inf,0.570623423,0,0,3.772928093,0.364544498
59,25,4.410372037,Group 3,0,2016,-1.327321038,FALSE,Inf,Inf,1.233420727,0,0,4.316471727,0.364544498
59,25,4.410372037,Group 3,0,2017,-0.086365117,FALSE,Inf,Inf,-2.452001782,0,0,1.872005138,0.364544498
59,25,4.410372037,Group 3,0,2018,-0.392438898,FALSE,Inf,Inf,0.076067055,0,0,4.094000194,0.364544498
59,25,4.410372037,Group 3,0,2019,0.293262754,FALSE,Inf,Inf,-2.020654654,0,0,2.682980137,0.364544498
59,25,4.410372037,Group 3,0,2020,-0.389423763,FALSE,Inf,Inf,-0.14840459,0,0,3.872543685,0.364544498
60,25,4.171561619,Group 2,2010,1990,-0.148960788,FALSE,-20,-6,1.898844669,0,0,5.9214455,0.277558822
60,25,4.171561619,Group 2,2010,1991,0.117370208,FALSE,-19,-6,-0.138575053,0,0,4.150356773,0.277558822
60,25,4.171561619,Group 2,2010,1992,1.589902322,FALSE,-18,-6,-0.49016996,0,0,5.271293981,0.277558822
60,25,4.171561619,Group 2,2010,1993,-0.138482904,FALSE,-17,-6,0.664811169,0,0,4.697889884,0.277558822
60,25,4.171561619,Group 2,2010,1994,0.246430286,FALSE,-16,-6,0.274505517,0,0,4.692497421,0.277558822
60,25,4.171561619,Group 2,2010,1995,0.156219452,FALSE,-15,-6,0.429503093,0,0,4.757284163,0.277558822
60,25,4.171561619,Group 2,2010,1996,-0.240739682,FALSE,-14,-6,-0.186008214,0,0,3.744813722,0.277558822
60,25,4.171561619,Group 2,2010,1997,1.430139273,FALSE,-13,-6,2.100414088,0,0,7.70211498,0.277558822
60,25,4.171561619,Group 2,2010,1998,0.60374918,FALSE,-12,-6,-0.824715877,0,0,3.950594922,0.277558822
60,25,4.171561619,Group 2,2010,1999,-0.176931386,FALSE,-11,-6,1.011166044,0,0,5.005796276,0.277558822
60,25,4.171561619,Group 2,2010,2000,1.270549816,FALSE,-10,-6,0.867841022,0,0,6.309952457,0.277558822
60,25,4.171561619,Group 2,2010,2001,0.642348501,FALSE,-9,-6,-0.613099034,0,0,4.200811085,0.277558822
60,25,4.171561619,Group 2,2010,2002,-0.564532796,FALSE,-8,-6,0.970081591,0,0,4.577110414,0.277558822
60,25,4.171561619,Group 2,2010,2003,0.077722694,FALSE,-7,-6,-0.463901596,0,0,3.785382717,0.277558822
60,25,4.171561619,Group 2,2010,2004,2.194224127,FALSE,-6,-6,0.802630186,0,0,7.168415932,0.277558822
60,25,4.171561619,Group 2,2010,2005,-1.431622132,FALSE,-5,-5,0.95198245,0,0,3.691921936,0.277558822
60,25,4.171561619,Group 2,2010,2006,-0.948357382,FALSE,-4,-4,0.909160162,0,0,4.132364398,0.277558822
60,25,4.171561619,Group 2,2010,2007,-0.690456397,FALSE,-3,-3,0.973168526,0,0,4.454273747,0.277558822
60,25,4.171561619,Group 2,2010,2008,-1.280806976,FALSE,-2,-2,0.318365093,0,0,3.209119735,0.277558822
60,25,4.171561619,Group 2,2010,2009,0.200546947,FALSE,-1,-1,0.009171179,0,0,4.381279744,0.277558822
60,25,4.171561619,Group 2,2010,2010,0.706492626,TRUE,0,0,-0.120784779,2,0,6.757269466,0.277558822
60,25,4.171561619,Group 2,2010,2011,-0.266013087,TRUE,1,1,-0.418403778,2,0,5.487144754,0.277558822
60,25,4.171561619,Group 2,2010,2012,-0.153848207,TRUE,2,2,-0.466008012,2,0,5.5517054,0.277558822
60,25,4.171561619,Group 2,2010,2013,0.805278202,TRUE,3,3,1.191093766,2,0,8.167933586,0.277558822
60,25,4.171561619,Group 2,2010,2014,0.181825118,TRUE,4,4,2.592391251,2,0,8.945777988,0.277558822
60,25,4.171561619,Group 2,2010,2015,-0.376837893,TRUE,5,5,1.553826602,2,0,7.348550327,0.277558822
60,25,4.171561619,Group 2,2010,2016,0.478412006,TRUE,6,6,-0.519383121,2,0,6.130590504,0.277558822
60,25,4.171561619,Group 2,2010,2017,0.564663715,TRUE,7,6,0.163943251,2,0,6.900168585,0.277558822
60,25,4.171561619,Group 2,2010,2018,-0.508920778,TRUE,8,6,0.302605529,2,0,5.965246369,0.277558822
60,25,4.171561619,Group 2,2010,2019,0.884613628,TRUE,9,6,-0.565197614,2,0,6.490977633,0.277558822
60,25,4.171561619,Group 2,2010,2020,1.112875945,TRUE,10,6,0.259524105,2,0,7.543961669,0.277558822
61,23,3.93626979,Group 2,2010,1990,-0.386030708,FALSE,-20,-6,-0.574820736,0,0,2.975418346,0.734319203
61,23,3.93626979,Group 2,2010,1991,0.559947,FALSE,-19,-6,-1.213393259,0,0,3.282823532,0.734319203
61,23,3.93626979,Group 2,2010,1992,2.024393309,FALSE,-18,-6,0.428949224,0,0,6.389612324,0.734319203
61,23,3.93626979,Group 2,2010,1993,0.150270478,FALSE,-17,-6,-2.572197278,0,0,1.51434299,0.734319203
61,23,3.93626979,Group 2,2010,1994,-0.09657339,FALSE,-16,-6,-0.265373284,0,0,3.574323116,0.734319203
61,23,3.93626979,Group 2,2010,1995,1.753052279,FALSE,-15,-6,0.581149289,0,0,6.270471358,0.734319203
61,23,3.93626979,Group 2,2010,1996,-0.055322094,FALSE,-14,-6,1.123775698,0,0,5.004723394,0.734319203
61,23,3.93626979,Group 2,2010,1997,1.606209979,FALSE,-13,-6,-0.655233517,0,0,4.887246252,0.734319203
61,23,3.93626979,Group 2,2010,1998,-0.434240473,FALSE,-12,-6,1.402664385,0,0,4.904693702,0.734319203
61,23,3.93626979,Group 2,2010,1999,1.322170916,FALSE,-11,-6,-0.091646812,0,0,5.166793894,0.734319203
61,23,3.93626979,Group 2,2010,2000,1.578007617,FALSE,-10,-6,0.301218707,0,0,5.815496115,0.734319203
61,23,3.93626979,Group 2,2010,2001,0.154527267,FALSE,-9,-6,-0.395539448,0,0,3.695257609,0.734319203
61,23,3.93626979,Group 2,2010,2002,-0.251613005,FALSE,-8,-6,2.347380811,0,0,6.032037597,0.734319203
61,23,3.93626979,Group 2,2010,2003,0.363781533,FALSE,-7,-6,-0.679671515,0,0,3.620379808,0.734319203
61,23,3.93626979,Group 2,2010,2004,-0.64455617,FALSE,-6,-6,0.067001333,0,0,3.358714953,0.734319203
61,23,3.93626979,Group 2,2010,2005,-0.882438827,FALSE,-5,-5,3.658591005,0,0,6.712421967,0.734319203
61,23,3.93626979,Group 2,2010,2006,1.346212161,FALSE,-4,-4,0.153002124,0,0,5.435484075,0.734319203
61,23,3.93626979,Group 2,2010,2007,-1.318279386,FALSE,-3,-3,0.820527881,0,0,3.438518285,0.734319203
61,23,3.93626979,Group 2,2010,2008,-0.63100508,FALSE,-2,-2,-1.604492598,0,0,1.700772112,0.734319203
61,23,3.93626979,Group 2,2010,2009,-2.93800792,FALSE,-1,-1,1.302925428,0,0,2.301187299,0.734319203
61,23,3.93626979,Group 2,2010,2010,-0.67710008,TRUE,0,0,0.394324937,2,0,5.653494647,0.734319203
61,23,3.93626979,Group 2,2010,2011,-0.001082165,TRUE,1,1,0.110910427,2,0,6.046098053,0.734319203
61,23,3.93626979,Group 2,2010,2012,0.044489407,TRUE,2,2,0.724965878,2,0,6.705725075,0.734319203
61,23,3.93626979,Group 2,2010,2013,0.119299311,TRUE,3,3,0.236593263,2,0,6.292162364,0.734319203
61,23,3.93626979,Group 2,2010,2014,0.196365296,TRUE,4,4,1.06168541,2,0,7.194320496,0.734319203
61,23,3.93626979,Group 2,2010,2015,-0.048425667,TRUE,5,5,1.479770902,2,0,7.367615025,0.734319203
61,23,3.93626979,Group 2,2010,2016,0.395491693,TRUE,6,6,-0.626832078,2,0,5.704929406,0.734319203
61,23,3.93626979,Group 2,2010,2017,0.163674235,TRUE,7,6,-0.754960566,2,0,5.34498346,0.734319203
61,23,3.93626979,Group 2,2010,2018,-0.568485185,TRUE,8,6,-0.269096569,2,0,5.098688036,0.734319203
61,23,3.93626979,Group 2,2010,2019,0.472974062,TRUE,9,6,1.463409439,2,0,7.872653291,0.734319203
61,23,3.93626979,Group 2,2010,2020,-0.523015176,TRUE,10,6,-0.58059706,2,0,4.832657555,0.734319203
62,20,5.416440853,Group 3,0,1990,-0.526813646,FALSE,Inf,Inf,0.562676986,0,0,5.452304193,0.697250466
62,20,5.416440853,Group 3,0,1991,-0.90571146,FALSE,Inf,Inf,-2.077004772,0,0,2.43372462,0.697250466
62,20,5.416440853,Group 3,0,1992,1.505495729,FALSE,Inf,Inf,1.905482217,0,0,8.827418799,0.697250466
62,20,5.416440853,Group 3,0,1993,-0.603301397,FALSE,Inf,Inf,0.803808588,0,0,5.616948043,0.697250466
62,20,5.416440853,Group 3,0,1994,0.517934609,FALSE,Inf,Inf,0.633345674,0,0,6.567721135,0.697250466
62,20,5.416440853,Group 3,0,1995,-0.601176116,FALSE,Inf,Inf,1.720210599,0,0,6.535475335,0.697250466
62,20,5.416440853,Group 3,0,1996,-1.368186469,FALSE,Inf,Inf,-1.757132635,0,0,2.291121748,0.697250466
62,20,5.416440853,Group 3,0,1997,-1.23242817,FALSE,Inf,Inf,1.001598297,0,0,5.185610979,0.697250466
62,20,5.416440853,Group 3,0,1998,-0.736629946,FALSE,Inf,Inf,-0.700815012,0,0,3.978995895,0.697250466
62,20,5.416440853,Group 3,0,1999,0.621314723,FALSE,Inf,Inf,-0.360684619,0,0,5.677070957,0.697250466
62,20,5.416440853,Group 3,0,2000,-0.598562466,FALSE,Inf,Inf,0.740550341,0,0,5.558428728,0.697250466
62,20,5.416440853,Group 3,0,2001,-1.027183755,FALSE,Inf,Inf,-0.226740472,0,0,4.162516626,0.697250466
62,20,5.416440853,Group 3,0,2002,-2.13773059,FALSE,Inf,Inf,0.986633068,0,0,4.26534333,0.697250466
62,20,5.416440853,Group 3,0,2003,-1.024468318,FALSE,Inf,Inf,1.793896467,0,0,6.185869001,0.697250466
62,20,5.416440853,Group 3,0,2004,-1.852907477,FALSE,Inf,Inf,1.775553117,0,0,5.339086493,0.697250466
62,20,5.416440853,Group 3,0,2005,-0.217196693,FALSE,Inf,Inf,0.443213497,0,0,5.642457656,0.697250466
62,20,5.416440853,Group 3,0,2006,1.288264824,FALSE,Inf,Inf,0.529676031,0,0,7.234381707,0.697250466
62,20,5.416440853,Group 3,0,2007,1.653691452,FALSE,Inf,Inf,-1.724742105,0,0,5.3453902,0.697250466
62,20,5.416440853,Group 3,0,2008,-0.026420272,FALSE,Inf,Inf,0.979435615,0,0,6.369456195,0.697250466
62,20,5.416440853,Group 3,0,2009,0.319344362,FALSE,Inf,Inf,0.017684751,0,0,5.753469965,0.697250466
62,20,5.416440853,Group 3,0,2010,-0.20359208,FALSE,Inf,Inf,1.021189493,0,0,6.234038266,0.697250466
62,20,5.416440853,Group 3,0,2011,-0.580844636,FALSE,Inf,Inf,0.681540683,0,0,5.517136899,0.697250466
62,20,5.416440853,Group 3,0,2012,-0.512766204,FALSE,Inf,Inf,-1.3649149,0,0,3.538759749,0.697250466
62,20,5.416440853,Group 3,0,2013,0.563935585,FALSE,Inf,Inf,-0.404848393,0,0,5.575528045,0.697250466
62,20,5.416440853,Group 3,0,2014,-2.675023082,FALSE,Inf,Inf,0.586542864,0,0,3.327960635,0.697250466
62,20,5.416440853,Group 3,0,2015,-1.697340847,FALSE,Inf,Inf,2.353070658,0,0,6.072170663,0.697250466
62,20,5.416440853,Group 3,0,2016,-1.080583636,FALSE,Inf,Inf,-1.173668259,0,0,3.162188958,0.697250466
62,20,5.416440853,Group 3,0,2017,0.584833461,FALSE,Inf,Inf,0.16361869,0,0,6.164893004,0.697250466
62,20,5.416440853,Group 3,0,2018,-0.339564305,FALSE,Inf,Inf,-0.278762907,0,0,4.79811364,0.697250466
62,20,5.416440853,Group 3,0,2019,-0.266752915,FALSE,Inf,Inf,0.546459811,0,0,5.696147749,0.697250466
62,20,5.416440853,Group 3,0,2020,0.332202834,FALSE,Inf,Inf,-0.161717156,0,0,5.58692653,0.697250466
63,39,6.428497657,Group 1,2000,1990,1.465568584,FALSE,-10,-6,-0.57164212,0,0,7.322424121,0.015506342
63,39,6.428497657,Group 1,2000,1991,-0.37873341,FALSE,-9,-6,0.99463279,0,0,7.044397038,0.015506342
63,39,6.428497657,Group 1,2000,1992,0.750290448,FALSE,-8,-6,1.825443592,0,0,9.004231697,0.015506342
63,39,6.428497657,Group 1,2000,1993,-2.613318739,FALSE,-7,-6,2.456496508,0,0,6.271675426,0.015506342
63,39,6.428497657,Group 1,2000,1994,-0.033231247,FALSE,-6,-6,0.627528937,0,0,7.022795347,0.015506342
63,39,6.428497657,Group 1,2000,1995,-0.69011468,FALSE,-5,-5,-0.580408369,0,0,5.157974608,0.015506342
63,39,6.428497657,Group 1,2000,1996,0.235942701,FALSE,-4,-4,0.726996527,0,0,7.391436886,0.015506342
63,39,6.428497657,Group 1,2000,1997,-0.01441471,FALSE,-3,-3,-0.462046433,0,0,5.952036515,0.015506342
63,39,6.428497657,Group 1,2000,1998,-1.513641687,FALSE,-2,-2,-0.226005089,0,0,4.688850881,0.015506342
63,39,6.428497657,Group 1,2000,1999,-0.277842613,FALSE,-1,-1,-0.818824927,0,0,5.331830117,0.015506342
63,39,6.428497657,Group 1,2000,2000,-0.415784166,TRUE,0,0,1.071059777,2,0,9.083773268,0.015506342
63,39,6.428497657,Group 1,2000,2001,1.437517011,TRUE,1,1,-0.134102031,2,0,9.731912638,0.015506342
63,39,6.428497657,Group 1,2000,2002,1.433850612,TRUE,2,2,-0.270408428,2,0,9.591939842,0.015506342
63,39,6.428497657,Group 1,2000,2003,-2.152773779,TRUE,3,3,-1.022722744,2,0,5.253001134,0.015506342
63,39,6.428497657,Group 1,2000,2004,-0.235703956,TRUE,4,4,0.098692332,2,0,8.291486033,0.015506342
63,39,6.428497657,Group 1,2000,2005,-0.728967147,TRUE,5,5,0.836017444,2,0,8.535547954,0.015506342
63,39,6.428497657,Group 1,2000,2006,-0.343061377,TRUE,6,6,0.533237826,2,0,8.618674106,0.015506342
63,39,6.428497657,Group 1,2000,2007,0.561044638,TRUE,7,6,-0.366548622,2,0,8.622993673,0.015506342
63,39,6.428497657,Group 1,2000,2008,1.270483528,TRUE,8,6,2.609320057,2,0,12.30830124,0.015506342
63,39,6.428497657,Group 1,2000,2009,-1.019565855,TRUE,9,6,-0.437667809,2,0,6.971263993,0.015506342
63,39,6.428497657,Group 1,2000,2010,0.463495015,TRUE,10,6,-0.466397733,2,0,8.425594939,0.015506342
63,39,6.428497657,Group 1,2000,2011,-0.584279456,TRUE,11,6,-1.35754645,2,0,6.486671751,0.015506342
63,39,6.428497657,Group 1,2000,2012,1.352036853,TRUE,12,6,1.102910655,2,0,10.88344517,0.015506342
63,39,6.428497657,Group 1,2000,2013,-0.765037284,TRUE,13,6,-0.581129045,2,0,7.082331328,0.015506342
63,39,6.428497657,Group 1,2000,2014,-0.133141249,TRUE,14,6,0.110793688,2,0,8.406150096,0.015506342
