unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var
228,11,1.974230506,Group 2,2010,1994,0.670372289,FALSE,-16,-6,-1.412767306,0,0,1.231835489
228,11,1.974230506,Group 2,2010,1995,0.719119615,FALSE,-15,-6,0.217892883,0,0,2.911243003
228,11,1.974230506,Group 2,2010,1996,-1.602960168,FALSE,-14,-6,-2.335646446,0,0,-1.964376108
228,11,1.974230506,Group 2,2010,1997,0.577553103,FALSE,-13,-6,-0.984856809,0,0,1.566926799
228,11,1.974230506,Group 2,2010,1998,-0.247703705,FALSE,-12,-6,-0.469253002,0,0,1.257273799
228,11,1.974230506,Group 2,2010,1999,0.089794528,FALSE,-11,-6,0.42265772,0,0,2.486682753
228,11,1.974230506,Group 2,2010,2000,0.070185229,FALSE,-10,-6,-1.536787191,0,0,0.507628543
228,11,1.974230506,Group 2,2010,2001,-1.128283634,FALSE,-9,-6,0.075460767,0,0,0.921407639
228,11,1.974230506,Group 2,2010,2002,-0.850041178,FALSE,-8,-6,0.410577366,0,0,1.534766694
228,11,1.974230506,Group 2,2010,2003,1.871174114,FALSE,-7,-6,1.163917925,0,0,5.009322544
228,11,1.974230506,Group 2,2010,2004,1.118682602,FALSE,-6,-6,0.255767024,0,0,3.348680131
228,11,1.974230506,Group 2,2010,2005,0.461543599,FALSE,-5,-5,-0.118878472,0,0,2.316895633
228,11,1.974230506,Group 2,2010,2006,0.137908926,FALSE,-4,-4,-0.931201984,0,0,1.180937448
228,11,1.974230506,Group 2,2010,2007,1.410991422,FALSE,-3,-3,-1.918187739,0,0,1.467034189
228,11,1.974230506,Group 2,2010,2008,-0.29981324,FALSE,-2,-2,-2.363173928,0,0,-0.688756662
228,11,1.974230506,Group 2,2010,2009,-1.549676929,FALSE,-1,-1,-2.293407068,0,0,-1.868853491
228,11,1.974230506,Group 2,2010,2010,-1.374805838,TRUE,0,0,-0.311082902,1,0,1.288341765
228,11,1.974230506,Group 2,2010,2011,0.396813982,TRUE,1,1,2.200948582,1,0.15,5.72199307
228,11,1.974230506,Group 2,2010,2012,-1.126049812,TRUE,2,2,-1.052045633,1,0.3,1.09613506
228,11,1.974230506,Group 2,2010,2013,0.725590827,TRUE,3,3,0.968484349,1,0.45,5.118305682
228,11,1.974230506,Group 2,2010,2014,0.821337177,TRUE,4,4,1.07930666,1,0.6,5.474874343
228,11,1.974230506,Group 2,2010,2015,-0.920535536,TRUE,5,5,-0.841616954,1,0.75,1.962078016
228,11,1.974230506,Group 2,2010,2016,-0.621541694,TRUE,6,6,0.050283043,1,0.9,3.302971855
228,11,1.974230506,Group 2,2010,2017,1.587558549,TRUE,7,6,-1.621312551,1,1.05,3.990476504
228,11,1.974230506,Group 2,2010,2018,0.003900345,TRUE,8,6,-0.678215144,1,1.2,3.499915707
228,11,1.974230506,Group 2,2010,2019,1.149517447,TRUE,9,6,0.322400742,1,1.35,5.796148695
228,11,1.974230506,Group 2,2010,2020,-1.609484747,TRUE,10,6,1.784351354,1,1.5,4.649097112
229,30,5.883014243,Group 3,0,1990,-0.99085123,FALSE,Inf,Inf,0.521216627,0,0,5.41337964
229,30,5.883014243,Group 3,0,1991,0.141585111,FALSE,Inf,Inf,-0.876599287,0,0,5.148000066
229,30,5.883014243,Group 3,0,1992,-0.221262085,FALSE,Inf,Inf,0.367672723,0,0,6.029424881
229,30,5.883014243,Group 3,0,1993,0.259807305,FALSE,Inf,Inf,-0.901589079,0,0,5.241232469
229,30,5.883014243,Group 3,0,1994,-0.25010856,FALSE,Inf,Inf,0.467514417,0,0,6.1004201
229,30,5.883014243,Group 3,0,1995,-0.071907579,FALSE,Inf,Inf,-1.190163056,0,0,4.620943608
229,30,5.883014243,Group 3,0,1996,0.969434361,FALSE,Inf,Inf,-0.146891091,0,0,6.705557513
229,30,5.883014243,Group 3,0,1997,0.237664641,FALSE,Inf,Inf,0.570689063,0,0,6.691367946
229,30,5.883014243,Group 3,0,1998,0.174815767,FALSE,Inf,Inf,0.683340325,0,0,6.741170335
229,30,5.883014243,Group 3,0,1999,0.887785945,FALSE,Inf,Inf,0.683261545,0,0,7.454061732
229,30,5.883014243,Group 3,0,2000,1.806642568,FALSE,Inf,Inf,0.025137099,0,0,7.714793909
229,30,5.883014243,Group 3,0,2001,-0.889760031,FALSE,Inf,Inf,0.444742962,0,0,5.437997173
229,30,5.883014243,Group 3,0,2002,-0.762932161,FALSE,Inf,Inf,-1.025922442,0,0,4.094159639
229,30,5.883014243,Group 3,0,2003,-1.522605479,FALSE,Inf,Inf,-0.835004117,0,0,3.525404647
229,30,5.883014243,Group 3,0,2004,-1.31151629,FALSE,Inf,Inf,0.205557544,0,0,4.777055497
229,30,5.883014243,Group 3,0,2005,1.375434737,FALSE,Inf,Inf,0.521493866,0,0,7.779942845
229,30,5.883014243,Group 3,0,2006,-0.633580278,FALSE,Inf,Inf,-0.916779566,0,0,4.332654399
229,30,5.883014243,Group 3,0,2007,-0.242481083,FALSE,Inf,Inf,-1.132817651,0,0,4.507715508
229,30,5.883014243,Group 3,0,2008,-0.853658265,FALSE,Inf,Inf,-0.518064723,0,0,4.511291255
229,30,5.883014243,Group 3,0,2009,-0.736295438,FALSE,Inf,Inf,2.231814804,0,0,7.378533609
229,30,5.883014243,Group 3,0,2010,-0.41107418,FALSE,Inf,Inf,0.532509726,0,0,6.004449789
229,30,5.883014243,Group 3,0,2011,0.08459498,FALSE,Inf,Inf,1.632789645,0,0,7.600398867
229,30,5.883014243,Group 3,0,2012,-1.011743816,FALSE,Inf,Inf,0.351919742,0,0,5.223190169
229,30,5.883014243,Group 3,0,2013,0.228591779,FALSE,Inf,Inf,-0.860138173,0,0,5.251467849
229,30,5.883014243,Group 3,0,2014,0.723713708,FALSE,Inf,Inf,1.690330362,0,0,8.297058312
229,30,5.883014243,Group 3,0,2015,-1.447830608,FALSE,Inf,Inf,0.248841413,0,0,4.684025049
229,30,5.883014243,Group 3,0,2016,-0.817236197,FALSE,Inf,Inf,0.69247876,0,0,5.758256806
229,30,5.883014243,Group 3,0,2017,1.056296052,FALSE,Inf,Inf,1.149522595,0,0,8.088832889
229,30,5.883014243,Group 3,0,2018,0.254208534,FALSE,Inf,Inf,-0.607669064,0,0,5.529553713
229,30,5.883014243,Group 3,0,2019,-1.313568134,FALSE,Inf,Inf,1.334344843,0,0,5.903790952
229,30,5.883014243,Group 3,0,2020,1.532748912,FALSE,Inf,Inf,-1.068076352,0,0,6.347686804
230,36,6.779381311,Group 3,0,1990,0.641261977,FALSE,Inf,Inf,0.329356755,0,0,7.750000043
230,36,6.779381311,Group 3,0,1991,-1.487427474,FALSE,Inf,Inf,-0.856304725,0,0,4.435649112
230,36,6.779381311,Group 3,0,1992,1.978639975,FALSE,Inf,Inf,0.539140052,0,0,9.297161338
230,36,6.779381311,Group 3,0,1993,-1.356296511,FALSE,Inf,Inf,-0.220629781,0,0,5.202455019
230,36,6.779381311,Group 3,0,1994,-0.020727227,FALSE,Inf,Inf,-0.006149295,0,0,6.752504789
230,36,6.779381311,Group 3,0,1995,0.04182773,FALSE,Inf,Inf,-0.39316142,0,0,6.428047622
230,36,6.779381311,Group 3,0,1996,0.576468789,FALSE,Inf,Inf,-0.112675434,0,0,7.243174667
230,36,6.779381311,Group 3,0,1997,-0.706487139,FALSE,Inf,Inf,1.44699369,0,0,7.519887861
230,36,6.779381311,Group 3,0,1998,0.449430461,FALSE,Inf,Inf,1.560761095,0,0,8.789572868
230,36,6.779381311,Group 3,0,1999,-1.97514864,FALSE,Inf,Inf,1.648130579,0,0,6.452363251
230,36,6.779381311,Group 3,0,2000,0.254101126,FALSE,Inf,Inf,2.912119849,0,0,9.945602285
230,36,6.779381311,Group 3,0,2001,0.406901669,FALSE,Inf,Inf,-1.313550293,0,0,5.872732687
230,36,6.779381311,Group 3,0,2002,0.140884714,FALSE,Inf,Inf,-0.408332524,0,0,6.511933501
230,36,6.779381311,Group 3,0,2003,0.524552274,FALSE,Inf,Inf,-0.692794811,0,0,6.611138775
230,36,6.779381311,Group 3,0,2004,-0.956356407,FALSE,Inf,Inf,-0.785585538,0,0,5.037439367
230,36,6.779381311,Group 3,0,2005,1.423358518,FALSE,Inf,Inf,1.031140802,0,0,9.233880632
230,36,6.779381311,Group 3,0,2006,0.155397079,FALSE,Inf,Inf,0.576067144,0,0,7.510845534
230,36,6.779381311,Group 3,0,2007,-1.18810869,FALSE,Inf,Inf,0.564474916,0,0,6.155747537
230,36,6.779381311,Group 3,0,2008,0.247267858,FALSE,Inf,Inf,0.892717531,0,0,7.919366701
230,36,6.779381311,Group 3,0,2009,1.20560934,FALSE,Inf,Inf,-0.510276614,0,0,7.474714038
230,36,6.779381311,Group 3,0,2010,-0.509084301,FALSE,Inf,Inf,-0.840773965,0,0,5.429523045
230,36,6.779381311,Group 3,0,2011,-0.260601759,FALSE,Inf,Inf,0.186317266,0,0,6.705096818
230,36,6.779381311,Group 3,0,2012,-0.526645374,FALSE,Inf,Inf,0.49410488,0,0,6.746840817
230,36,6.779381311,Group 3,0,2013,-0.958075178,FALSE,Inf,Inf,-0.874864152,0,0,4.946441981
230,36,6.779381311,Group 3,0,2014,-0.384687997,FALSE,Inf,Inf,-0.625184312,0,0,5.769509001
230,36,6.779381311,Group 3,0,2015,-1.08610073,FALSE,Inf,Inf,-1.260447385,0,0,4.432833195
230,36,6.779381311,Group 3,0,2016,1.624509084,FALSE,Inf,Inf,0.037443192,0,0,8.441333587
230,36,6.779381311,Group 3,0,2017,1.304271848,FALSE,Inf,Inf,1.09393849,0,0,9.177591649
230,36,6.779381311,Group 3,0,2018,-0.272035916,FALSE,Inf,Inf,1.978102431,0,0,8.485447826
230,36,6.779381311,Group 3,0,2019,-0.14285504,FALSE,Inf,Inf,-1.020103231,0,0,5.61642304
230,36,6.779381311,Group 3,0,2020,0.711284407,FALSE,Inf,Inf,0.409975889,0,0,7.900641607
231,29,5.401436474,Group 2,2010,1990,-0.67030278,FALSE,-20,-6,-0.855896072,0,0,3.875237622
231,29,5.401436474,Group 2,2010,1991,-1.200773709,FALSE,-19,-6,-0.290970182,0,0,3.909692582
231,29,5.401436474,Group 2,2010,1992,1.036088733,FALSE,-18,-6,-1.217501822,0,0,5.220023385
231,29,5.401436474,Group 2,2010,1993,0.795946166,FALSE,-17,-6,-0.414987091,0,0,5.782395548
231,29,5.401436474,Group 2,2010,1994,0.447551844,FALSE,-16,-6,0.527071637,0,0,6.376059955
231,29,5.401436474,Group 2,2010,1995,-0.245846552,FALSE,-15,-6,-0.106648011,0,0,5.04894191
231,29,5.401436474,Group 2,2010,1996,-0.618140013,FALSE,-14,-6,0.203515632,0,0,4.986812093
231,29,5.401436474,Group 2,2010,1997,-0.156242425,FALSE,-13,-6,-0.105139793,0,0,5.140054256
231,29,5.401436474,Group 2,2010,1998,0.279488579,FALSE,-12,-6,0.354639526,0,0,6.035564579
231,29,5.401436474,Group 2,2010,1999,1.73857396,FALSE,-11,-6,0.228116016,0,0,7.36812645
231,29,5.401436474,Group 2,2010,2000,0.254724495,FALSE,-10,-6,0.493030242,0,0,6.149191211
231,29,5.401436474,Group 2,2010,2001,1.097883766,FALSE,-9,-6,0.135295202,0,0,6.634615442
231,29,5.401436474,Group 2,2010,2002,0.620266041,FALSE,-8,-6,0.596479613,0,0,6.618182127
231,29,5.401436474,Group 2,2010,2003,-0.581234743,FALSE,-7,-6,-2.156438833,0,0,2.663762897
231,29,5.401436474,Group 2,2010,2004,0.795974944,FALSE,-6,-6,-0.358199525,0,0,5.839211892
231,29,5.401436474,Group 2,2010,2005,-0.058278647,FALSE,-5,-5,-0.361516451,0,0,4.981641376
231,29,5.401436474,Group 2,2010,2006,1.032012706,FALSE,-4,-4,-0.206246986,0,0,6.227202194
231,29,5.401436474,Group 2,2010,2007,0.971711997,FALSE,-3,-3,-0.194059766,0,0,6.179088705
231,29,5.401436474,Group 2,2010,2008,-1.047939907,FALSE,-2,-2,1.38272907,0,0,5.736225637
231,29,5.401436474,Group 2,2010,2009,-1.64357092,FALSE,-1,-1,-0.656738868,0,0,3.101126685
231,29,5.401436474,Group 2,2010,2010,-1.937518802,TRUE,0,0,-0.673860304,1,0,3.790057368
231,29,5.401436474,Group 2,2010,2011,0.587925172,TRUE,1,1,-0.790261119,1,0.15,6.349100526
231,29,5.401436474,Group 2,2010,2012,0.356009014,TRUE,2,2,1.710382503,1,0.3,8.76782799
231,29,5.401436474,Group 2,2010,2013,0.364718931,TRUE,3,3,-0.700087631,1,0.45,6.516067774
231,29,5.401436474,Group 2,2010,2014,-0.470164974,TRUE,4,4,-1.118557181,1,0.6,5.412714318
231,29,5.401436474,Group 2,2010,2015,-0.502961226,TRUE,5,5,-0.037734755,1,0.75,6.610740492
231,29,5.401436474,Group 2,2010,2016,-0.508341141,TRUE,6,6,1.270125739,1,0.9,8.063221072
231,29,5.401436474,Group 2,2010,2017,1.228240585,TRUE,7,6,0.211651373,1,1.05,8.891328432
231,29,5.401436474,Group 2,2010,2018,-0.271426652,TRUE,8,6,-0.772043149,1,1.2,6.557966673
231,29,5.401436474,Group 2,2010,2019,-0.399371649,TRUE,9,6,1.03661203,1,1.35,8.388676854
231,29,5.401436474,Group 2,2010,2020,0.155754377,TRUE,10,6,-0.556577168,1,1.5,7.500613682
232,28,5.825975483,Group 1,2000,1990,0.140230059,FALSE,-10,-6,0.234886713,0,0,6.201092254
232,28,5.825975483,Group 1,2000,1991,-1.188837761,FALSE,-9,-6,1.429247465,0,0,6.066385187
232,28,5.825975483,Group 1,2000,1992,0.556381175,FALSE,-8,-6,1.445073548,0,0,7.827430205
232,28,5.825975483,Group 1,2000,1993,0.692951644,FALSE,-7,-6,-0.262580909,0,0,6.256346218
232,28,5.825975483,Group 1,2000,1994,1.376642866,FALSE,-6,-6,1.106490209,0,0,8.309108557
232,28,5.825975483,Group 1,2000,1995,0.675006694,FALSE,-5,-5,0.624456846,0,0,7.125439022
232,28,5.825975483,Group 1,2000,1996,0.370549093,FALSE,-4,-4,1.440093173,0,0,7.636617749
232,28,5.825975483,Group 1,2000,1997,-1.460891271,FALSE,-3,-3,0.117128684,0,0,4.482212895
232,28,5.825975483,Group 1,2000,1998,-0.972541203,FALSE,-2,-2,-0.797463965,0,0,4.055970315
232,28,5.825975483,Group 1,2000,1999,-1.029853824,FALSE,-1,-1,0.010000028,0,0,4.806121686
232,28,5.825975483,Group 1,2000,2000,-0.156480161,TRUE,0,0,1.308481927,2,0,8.977977248
232,28,5.825975483,Group 1,2000,2001,-0.975992164,TRUE,1,1,-0.267277551,2,0.05,6.632705768
232,28,5.825975483,Group 1,2000,2002,-1.442944254,TRUE,2,2,0.065596396,2,0.1,6.548627625
232,28,5.825975483,Group 1,2000,2003,1.963467018,TRUE,3,3,0.375689717,2,0.15,10.31513222
232,28,5.825975483,Group 1,2000,2004,0.682464328,TRUE,4,4,-1.014103674,2,0.2,7.694336137
232,28,5.825975483,Group 1,2000,2005,-1.280061804,TRUE,5,5,-1.811733512,2,0.25,4.984180167
232,28,5.825975483,Group 1,2000,2006,-0.628323649,TRUE,6,6,0.846041091,2,0.3,8.343692924
232,28,5.825975483,Group 1,2000,2007,-0.174526936,TRUE,7,6,-0.625718406,2,0.35,7.375730141
232,28,5.825975483,Group 1,2000,2008,-0.922913176,TRUE,8,6,-0.795797911,2,0.4,6.507264396
232,28,5.825975483,Group 1,2000,2009,-0.2842595,TRUE,9,6,1.546412605,2,0.45,9.538128587
232,28,5.825975483,Group 1,2000,2010,0.096267805,TRUE,10,6,0.018276137,2,0.5,8.440519425
232,28,5.825975483,Group 1,2000,2011,-0.886850693,TRUE,11,6,0.402557611,2,0.55,7.891682401
232,28,5.825975483,Group 1,2000,2012,1.725712359,TRUE,12,6,1.187205122,2,0.6,11.33889296
232,28,5.825975483,Group 1,2000,2013,0.4221193,TRUE,13,6,-0.504957276,2,0.65,8.393137507
232,28,5.825975483,Group 1,2000,2014,0.88608978,TRUE,14,6,-0.622073276,2,0.7,8.789991987
232,28,5.825975483,Group 1,2000,2015,-1.004283412,TRUE,15,6,-0.021301316,2,0.75,7.550390754
232,28,5.825975483,Group 1,2000,2016,0.982856278,TRUE,16,6,-1.145797736,2,0.8,8.463034025
232,28,5.825975483,Group 1,2000,2017,0.905612893,TRUE,17,6,2.259152001,2,0.85,11.84074038
232,28,5.825975483,Group 1,2000,2018,0.192060555,TRUE,18,6,-1.41499194,2,0.9,7.503044098
232,28,5.825975483,Group 1,2000,2019,0.650572441,TRUE,19,6,-0.076899983,2,0.95,9.349647941
232,28,5.825975483,Group 1,2000,2020,-0.089659041,TRUE,20,6,0.085612744,2,1,8.821929185
233,29,3.714046224,Group 2,2010,1990,1.714087436,FALSE,-20,-6,0.543555876,0,0,5.971689536
233,29,3.714046224,Group 2,2010,1991,-0.315501291,FALSE,-19,-6,2.214139058,0,0,5.612683991
233,29,3.714046224,Group 2,2010,1992,0.020901619,FALSE,-18,-6,1.166691697,0,0,4.90163954
233,29,3.714046224,Group 2,2010,1993,-0.555687126,FALSE,-17,-6,0.393818596,0,0,3.552177695
233,29,3.714046224,Group 2,2010,1994,-0.335011167,FALSE,-16,-6,2.483884794,0,0,5.862919851
233,29,3.714046224,Group 2,2010,1995,0.583845654,FALSE,-15,-6,-1.469307906,0,0,2.828583972
233,29,3.714046224,Group 2,2010,1996,-2.106572167,FALSE,-14,-6,-0.349157872,0,0,1.258316186
233,29,3.714046224,Group 2,2010,1997,0.760232099,FALSE,-13,-6,0.22394896,0,0,4.698227283
233,29,3.714046224,Group 2,2010,1998,0.057417741,FALSE,-12,-6,0.993226353,0,0,4.764690318
233,29,3.714046224,Group 2,2010,1999,0.79824799,FALSE,-11,-6,0.667904142,0,0,5.180198357
233,29,3.714046224,Group 2,2010,2000,-1.418641393,FALSE,-10,-6,1.168869938,0,0,3.464274769
233,29,3.714046224,Group 2,2010,2001,0.769293351,FALSE,-9,-6,0.040227209,0,0,4.523566784
233,29,3.714046224,Group 2,2010,2002,1.262871272,FALSE,-8,-6,-1.227473893,0,0,3.749443604
233,29,3.714046224,Group 2,2010,2003,-0.532168467,FALSE,-7,-6,-1.093808769,0,0,2.088068988
233,29,3.714046224,Group 2,2010,2004,0.225237669,FALSE,-6,-6,-0.590008398,0,0,3.349275495
233,29,3.714046224,Group 2,2010,2005,0.639806722,FALSE,-5,-5,-0.06260795,0,0,4.291244996
233,29,3.714046224,Group 2,2010,2006,-0.032085269,FALSE,-4,-4,1.552030541,0,0,5.233991496
233,29,3.714046224,Group 2,2010,2007,-0.45036983,FALSE,-3,-3,-0.284121788,0,0,2.979554606
233,29,3.714046224,Group 2,2010,2008,0.948064072,FALSE,-2,-2,0.953230876,0,0,5.615341172
233,29,3.714046224,Group 2,2010,2009,1.155304803,FALSE,-1,-1,0.495881545,0,0,5.365232572
233,29,3.714046224,Group 2,2010,2010,0.158397764,TRUE,0,0,0.45102072,1,0,5.323464708
233,29,3.714046224,Group 2,2010,2011,0.474301323,TRUE,1,1,-0.365005918,1,0.15,4.973341629
233,29,3.714046224,Group 2,2010,2012,-1.504788248,TRUE,2,2,0.551076455,1,0.3,4.06033443
233,29,3.714046224,Group 2,2010,2013,-1.657359076,TRUE,3,3,-1.080663737,1,0.45,2.426023411
233,29,3.714046224,Group 2,2010,2014,-1.369461941,TRUE,4,4,0.616391717,1,0.6,4.560976
233,29,3.714046224,Group 2,2010,2015,-1.601626475,TRUE,5,5,-0.081465936,1,0.75,3.780953814
233,29,3.714046224,Group 2,2010,2016,0.934185518,TRUE,6,6,-0.136516747,1,0.9,6.411714995
233,29,3.714046224,Group 2,2010,2017,2.019580241,TRUE,7,6,-0.167477196,1,1.05,7.616149269
233,29,3.714046224,Group 2,2010,2018,2.539451349,TRUE,8,6,1.036504263,1,1.2,9.490001837
233,29,3.714046224,Group 2,2010,2019,1.348934419,TRUE,9,6,0.337858397,1,1.35,7.750839041
233,29,3.714046224,Group 2,2010,2020,-1.559834581,TRUE,10,6,-0.461969563,1,1.5,4.19224208
234,31,7.365275792,Group 1,2000,1990,0.217310645,FALSE,-10,-6,-0.331778338,0,0,7.250808099
234,31,7.365275792,Group 1,2000,1991,-0.719633273,FALSE,-9,-6,0.583405558,0,0,7.229048077
234,31,7.365275792,Group 1,2000,1992,0.66548843,FALSE,-8,-6,0.609938681,0,0,8.640702903
234,31,7.365275792,Group 1,2000,1993,0.741305669,FALSE,-7,-6,0.174926327,0,0,8.281507788
234,31,7.365275792,Group 1,2000,1994,-0.516698852,FALSE,-6,-6,-0.36024398,0,0,6.48833296
234,31,7.365275792,Group 1,2000,1995,0.614909518,FALSE,-5,-5,-0.739844567,0,0,7.240340743
234,31,7.365275792,Group 1,2000,1996,-0.002413786,FALSE,-4,-4,0.632267946,0,0,7.995129952
234,31,7.365275792,Group 1,2000,1997,-0.621161087,FALSE,-3,-3,-0.042276985,0,0,6.70183772
234,31,7.365275792,Group 1,2000,1998,-0.949433204,FALSE,-2,-2,0.579566676,0,0,6.995409264
234,31,7.365275792,Group 1,2000,1999,-0.586601587,FALSE,-1,-1,0.684310191,0,0,7.462984396
234,31,7.365275792,Group 1,2000,2000,0.056299077,TRUE,0,0,-0.833337081,2,0,8.588237788
234,31,7.365275792,Group 1,2000,2001,0.037100806,TRUE,1,1,-1.78544705,2,0.05,7.666929548
234,31,7.365275792,Group 1,2000,2002,-1.64841862,TRUE,2,2,-0.584872795,2,0.1,7.231984376
234,31,7.365275792,Group 1,2000,2003,0.908198299,TRUE,3,3,2.543459987,2,0.15,12.96693408
234,31,7.365275792,Group 1,2000,2004,-0.190382659,TRUE,4,4,0.136841665,2,0.2,9.511734798
234,31,7.365275792,Group 1,2000,2005,0.237512434,TRUE,5,5,1.184471016,2,0.25,11.03725924
234,31,7.365275792,Group 1,2000,2006,1.374953688,TRUE,6,6,-0.598476146,2,0.3,10.44175333
234,31,7.365275792,Group 1,2000,2007,-0.820223005,TRUE,7,6,-0.076066865,2,0.35,8.818985922
234,31,7.365275792,Group 1,2000,2008,1.132541899,TRUE,8,6,-0.85181542,2,0.4,10.04600227
234,31,7.365275792,Group 1,2000,2009,-0.459826434,TRUE,9,6,2.410527959,2,0.45,11.76597732
234,31,7.365275792,Group 1,2000,2010,0.247841513,TRUE,10,6,0.526617062,2,0.5,10.63973437
234,31,7.365275792,Group 1,2000,2011,-1.283797539,TRUE,11,6,-0.1305926,2,0.55,8.500885653
234,31,7.365275792,Group 1,2000,2012,-1.499171233,TRUE,12,6,0.470327019,2,0.6,8.936431578
234,31,7.365275792,Group 1,2000,2013,-0.53614764,TRUE,13,6,1.511002904,2,0.65,10.99013106
234,31,7.365275792,Group 1,2000,2014,-1.241629572,TRUE,14,6,-0.262101918,2,0.7,8.561544302
234,31,7.365275792,Group 1,2000,2015,-0.4422256,TRUE,15,6,-0.782995263,2,0.75,8.890054929
234,31,7.365275792,Group 1,2000,2016,0.26154,TRUE,16,6,0.094296118,2,0.8,10.52111191
234,31,7.365275792,Group 1,2000,2017,-1.324398769,TRUE,17,6,-1.999672916,2,0.85,6.891204107
234,31,7.365275792,Group 1,2000,2018,-0.444423487,TRUE,18,6,0.034165835,2,0.9,9.85501814
234,31,7.365275792,Group 1,2000,2019,0.136498223,TRUE,19,6,1.180839315,2,0.95,11.63261333
234,31,7.365275792,Group 1,2000,2020,-0.828291055,TRUE,20,6,-0.380732349,2,1,9.156252388
235,6,0.804887832,Group 3,0,1990,1.011210389,FALSE,Inf,Inf,1.433644278,0,0,3.249742499
235,6,0.804887832,Group 3,0,1991,1.200425201,FALSE,Inf,Inf,0.207980362,0,0,2.213293395
235,6,0.804887832,Group 3,0,1992,-1.463939614,FALSE,Inf,Inf,-0.596442289,0,0,-1.255494072
235,6,0.804887832,Group 3,0,1993,-2.161079189,FALSE,Inf,Inf,0.895430873,0,0,-0.460760483
235,6,0.804887832,Group 3,0,1994,-0.004926494,FALSE,Inf,Inf,-0.791171659,0,0,0.008789679
235,6,0.804887832,Group 3,0,1995,0.862398602,FALSE,Inf,Inf,-0.275187391,0,0,1.392099043
235,6,0.804887832,Group 3,0,1996,-1.194040471,FALSE,Inf,Inf,-0.440864682,0,0,-0.830017321
235,6,0.804887832,Group 3,0,1997,0.451160606,FALSE,Inf,Inf,-1.044908496,0,0,0.211139941
235,6,0.804887832,Group 3,0,1998,-0.414319214,FALSE,Inf,Inf,-0.523496511,0,0,-0.132927893
235,6,0.804887832,Group 3,0,1999,-1.50629799,FALSE,Inf,Inf,-0.950524214,0,0,-1.651934372
235,6,0.804887832,Group 3,0,2000,0.193309312,FALSE,Inf,Inf,-0.186435577,0,0,0.811761567
235,6,0.804887832,Group 3,0,2001,-0.276577269,FALSE,Inf,Inf,-0.948809604,0,0,-0.420499041
235,6,0.804887832,Group 3,0,2002,-1.144002096,FALSE,Inf,Inf,1.227781371,0,0,0.888667107
235,6,0.804887832,Group 3,0,2003,-2.522566853,FALSE,Inf,Inf,2.631877835,0,0,0.914198814
235,6,0.804887832,Group 3,0,2004,-1.020416621,FALSE,Inf,Inf,1.73167545,0,0,1.516146661
235,6,0.804887832,Group 3,0,2005,0.199885616,FALSE,Inf,Inf,-0.670472508,0,0,0.334300939
235,6,0.804887832,Group 3,0,2006,-0.562325872,FALSE,Inf,Inf,-1.660315172,0,0,-1.417753212
235,6,0.804887832,Group 3,0,2007,-0.095808799,FALSE,Inf,Inf,0.456261111,0,0,1.165340144
235,6,0.804887832,Group 3,0,2008,-0.085975487,FALSE,Inf,Inf,-0.812762384,0,0,-0.093850039
235,6,0.804887832,Group 3,0,2009,-0.766910118,FALSE,Inf,Inf,-0.739841587,0,0,-0.701863873
235,6,0.804887832,Group 3,0,2010,-0.081017107,FALSE,Inf,Inf,-0.47582289,0,0,0.248047835
235,6,0.804887832,Group 3,0,2011,2.356819238,FALSE,Inf,Inf,-1.058140518,0,0,2.103566552
235,6,0.804887832,Group 3,0,2012,0.405263195,FALSE,Inf,Inf,0.133049818,0,0,1.343200844
235,6,0.804887832,Group 3,0,2013,1.025555715,FALSE,Inf,Inf,-0.589522195,0,0,1.240921352
235,6,0.804887832,Group 3,0,2014,0.230218417,FALSE,Inf,Inf,-0.60347472,0,0,0.431631529
235,6,0.804887832,Group 3,0,2015,-2.464046277,FALSE,Inf,Inf,1.970852749,0,0,0.311694303
235,6,0.804887832,Group 3,0,2016,-1.688905983,FALSE,Inf,Inf,2.262206068,0,0,1.378187917
235,6,0.804887832,Group 3,0,2017,-1.454116809,FALSE,Inf,Inf,0.267006942,0,0,-0.382222035
235,6,0.804887832,Group 3,0,2018,1.227974007,FALSE,Inf,Inf,-3.167839351,0,0,-1.134977513
235,6,0.804887832,Group 3,0,2019,0.898921775,FALSE,Inf,Inf,0.91047195,0,0,2.614281557
235,6,0.804887832,Group 3,0,2020,-0.766689937,FALSE,Inf,Inf,-0.043545536,0,0,-0.005347641
236,30,6.882252834,Group 3,0,1990,-1.592091442,FALSE,Inf,Inf,-0.121858158,0,0,5.168303234
236,30,6.882252834,Group 3,0,1991,-2.316821712,FALSE,Inf,Inf,-1.691050156,0,0,2.874380967
236,30,6.882252834,Group 3,0,1992,-0.232670222,FALSE,Inf,Inf,-0.905215574,0,0,5.744367038
236,30,6.882252834,Group 3,0,1993,2.152407252,FALSE,Inf,Inf,-0.746646515,0,0,8.288013572
236,30,6.882252834,Group 3,0,1994,-1.013364842,FALSE,Inf,Inf,1.894569615,0,0,7.763457607
236,30,6.882252834,Group 3,0,1995,-0.796478989,FALSE,Inf,Inf,-0.595409903,0,0,5.490363943
236,30,6.882252834,Group 3,0,1996,0.205875706,FALSE,Inf,Inf,0.390679981,0,0,7.478808522
